fecha;nombre;geo
2020-04-05;Las Condes;[(-70.607983, -33.416182), (-70.605923, -33.41654), (-70.60455, -33.417328), (-70.60309, -33.4174), (-70.601803, -33.417902), (-70.595537, -33.42263), (-70.588499, -33.428217), (-70.584894, -33.431942), (-70.554596, -33.430438), (-70.539232, -33.428719), (-70.539275, -33.430044), (-70.538803, -33.432443), (-70.537687, -33.433661), (-70.522753, -33.431441), (-70.518032, -33.433733), (-70.517388, -33.436634), (-70.503333, -33.438084), (-70.499863, -33.443854), (-70.49521, -33.446595), (-70.495458, -33.450544), (-70.490003, -33.454667), (-70.48646, -33.460631), (-70.486178, -33.462728), (-70.482493, -33.465239), (-70.472971, -33.475195), (-70.460999, -33.475339), (-70.456214, -33.479706), (-70.451418, -33.481174), (-70.448504, -33.483912), (-70.440784, -33.486363), (-70.438366, -33.485986), (-70.436642, -33.481932), (-70.433892, -33.481623), (-70.433718, -33.476314), (-70.432515, -33.473009), (-70.434889, -33.469105), (-70.432814, -33.463144), (-70.430054, -33.462911), (-70.426778, -33.456806), (-70.429339, -33.453566), (-70.428536, -33.450738), (-70.428992, -33.446889), (-70.431624, -33.446541), (-70.432024, -33.44409), (-70.431538, -33.441146), (-70.429678, -33.439348), (-70.433683, -33.431884), (-70.433912, -33.426425), (-70.439859, -33.421789), (-70.442146, -33.417464), (-70.445462, -33.416006), (-70.450254, -33.408828), (-70.449208, -33.406808), (-70.456729, -33.393025), (-70.46559, -33.392107), (-70.472113, -33.391032), (-70.479494, -33.385156), (-70.483056, -33.381679), (-70.482155, -33.374763), (-70.483737, -33.372533), (-70.486275, -33.371538), (-70.486961, -33.364513), (-70.49048, -33.364441), (-70.492111, -33.364441), (-70.493742, -33.365086), (-70.49563, -33.366932), (-70.499064, -33.36695), (-70.505329, -33.369889), (-70.511252, -33.370606), (-70.516916, -33.372398), (-70.521294, -33.374333), (-70.526958, -33.376842), (-70.532709, -33.382647), (-70.534769, -33.384367), (-70.537602, -33.385585), (-70.548159, -33.389599), (-70.570904, -33.397983), (-70.582491, -33.402497), (-70.585323, -33.40393), (-70.590645, -33.405292), (-70.598713, -33.408229), (-70.60206, -33.408158), (-70.603691, -33.409018), (-70.605837, -33.410164), (-70.606609, -33.411884), (-70.607039, -33.414678), (-70.607983, -33.416182)]
2020-04-05;Lo Barnechea;[(-70.372527, -33.105068), (-70.382827, -33.114846), (-70.395186, -33.120022), (-70.421966, -33.125197), (-70.432265, -33.132673), (-70.440505, -33.153945), (-70.456298, -33.172914), (-70.459731, -33.183833), (-70.477584, -33.215434), (-70.489257, -33.223476), (-70.50299, -33.234963), (-70.516723, -33.241855), (-70.526336, -33.250469), (-70.528396, -33.259082), (-70.546935, -33.283768), (-70.559295, -33.289508), (-70.570281, -33.297543), (-70.584073, -33.316337), (-70.583043, -33.320354), (-70.589738, -33.340577), (-70.588536, -33.346026), (-70.58476, -33.347747), (-70.581033, -33.350803), (-70.5779, -33.351807), (-70.57657, -33.354818), (-70.574123, -33.356252), (-70.569531, -33.356001), (-70.567042, -33.354854), (-70.565412, -33.355105), (-70.564725, -33.35636), (-70.55876, -33.356826), (-70.554425, -33.35808), (-70.552745, -33.359792), (-70.55258, -33.360231), (-70.551335, -33.360303), (-70.550692, -33.359944), (-70.548288, -33.360518), (-70.548632, -33.361127), (-70.546915, -33.363887), (-70.546186, -33.365249), (-70.545756, -33.366539), (-70.543825, -33.367794), (-70.541594, -33.368367), (-70.539963, -33.369371), (-70.536744, -33.369622), (-70.534985, -33.370768), (-70.52545, -33.369325), (-70.522024, -33.369371), (-70.520093, -33.368726), (-70.518934, -33.370482), (-70.51769, -33.37274), (-70.511252, -33.370606), (-70.505329, -33.369889), (-70.499064, -33.36695), (-70.49563, -33.366932), (-70.493742, -33.365086), (-70.492111, -33.364441), (-70.486961, -33.364513), (-70.486275, -33.371538), (-70.483737, -33.372533), (-70.482155, -33.374763), (-70.483056, -33.381679), (-70.479494, -33.385156), (-70.472113, -33.391032), (-70.46559, -33.392107), (-70.45919, -33.392547), (-70.457816, -33.392547), (-70.456729, -33.393025), (-70.449208, -33.406808), (-70.450254, -33.408828), (-70.445462, -33.416006), (-70.442146, -33.417464), (-70.439859, -33.421789), (-70.433912, -33.426425), (-70.433683, -33.431884), (-70.429678, -33.439348), (-70.431538, -33.441146), (-70.432024, -33.44409), (-70.431624, -33.446541), (-70.428992, -33.446889), (-70.428536, -33.450738), (-70.429339, -33.453566), (-70.426778, -33.456806), (-70.430054, -33.462911), (-70.432814, -33.463144), (-70.434889, -33.469105), (-70.432515, -33.473009), (-70.433718, -33.476314), (-70.433892, -33.481623), (-70.426177, -33.482468), (-70.4121, -33.484472), (-70.404204, -33.489054), (-70.392531, -33.48934), (-70.366438, -33.487049), (-70.356139, -33.489054), (-70.342062, -33.485904), (-70.32936, -33.481322), (-70.317, -33.479891), (-70.302237, -33.47445), (-70.291251, -33.476454), (-70.281294, -33.473877), (-70.278548, -33.465572), (-70.275458, -33.457838), (-70.264472, -33.455833), (-70.259665, -33.458411), (-70.245589, -33.458411), (-70.230826, -33.452682), (-70.225676, -33.439791), (-70.223616, -33.431769), (-70.219812, -33.421986), (-70.211572, -33.410523), (-70.207452, -33.394472), (-70.193719, -33.383006), (-70.186852, -33.364657), (-70.179986, -33.332536), (-70.181359, -33.304995), (-70.188226, -33.291221), (-70.192346, -33.275148), (-70.190972, -33.259073), (-70.203332, -33.245292), (-70.215692, -33.215425), (-70.233544, -33.206233), (-70.241784, -33.191294), (-70.239038, -33.169456), (-70.228051, -33.154511), (-70.232171, -33.143013), (-70.250024, -33.143013), (-70.26101, -33.129214), (-70.26513, -33.10851), (-70.27337, -33.098157), (-70.291223, -33.094705), (-70.314569, -33.087802), (-70.325555, -33.080898), (-70.339288, -33.088953), (-70.337915, -33.100458), (-70.350274, -33.105059), (-70.372527, -33.105068)]
2020-04-05;Ñuñoa;[(-70.631436, -33.449798), (-70.62971, -33.455526), (-70.625925, -33.469118), (-70.624165, -33.470227), (-70.622949, -33.47495), (-70.596299, -33.473432), (-70.589626, -33.473879), (-70.58469, -33.47345), (-70.580506, -33.470819), (-70.578274, -33.469852), (-70.577501, -33.469387), (-70.576386, -33.469136), (-70.570636, -33.45367), (-70.570979, -33.451378), (-70.572009, -33.445577), (-70.573382, -33.437914), (-70.575785, -33.436768), (-70.577502, -33.436293), (-70.579218, -33.435604), (-70.58218, -33.433831), (-70.587158, -33.439525), (-70.59278, -33.447815), (-70.59793, -33.444843), (-70.598412, -33.444319), (-70.599238, -33.444369), (-70.599217, -33.44461), (-70.60162, -33.444861), (-70.608144, -33.445685), (-70.613889, -33.446799), (-70.613714, -33.447522), (-70.616523, -33.447976), (-70.617113, -33.448142), (-70.618432, -33.448361), (-70.61876, -33.447233), (-70.625342, -33.448565), (-70.631436, -33.449798)]
2020-04-05;Providencia;[(-70.605837, -33.410164), (-70.610473, -33.408869), (-70.612533, -33.408583), (-70.614078, -33.408905), (-70.615837, -33.40998), (-70.616867, -33.411305), (-70.62, -33.414028), (-70.622961, -33.4165), (-70.624721, -33.41804), (-70.627038, -33.419114), (-70.629656, -33.419759), (-70.632574, -33.422589), (-70.633475, -33.423878), (-70.633819, -33.425347), (-70.633904, -33.426565), (-70.635793, -33.429645), (-70.636351, -33.430612), (-70.635246, -33.435903), (-70.63516, -33.43687), (-70.634817, -33.438517), (-70.631436, -33.449798), (-70.61876, -33.447233), (-70.618432, -33.448361), (-70.613714, -33.447522), (-70.613889, -33.446799), (-70.608144, -33.445685), (-70.599217, -33.44461), (-70.599238, -33.444369), (-70.598412, -33.444319), (-70.59793, -33.444843), (-70.59278, -33.447815), (-70.587158, -33.439525), (-70.58218, -33.433831), (-70.583522, -33.432976), (-70.584894, -33.431942), (-70.588499, -33.428217), (-70.601803, -33.417902), (-70.60309, -33.4174), (-70.60455, -33.417328), (-70.605923, -33.41654), (-70.607983, -33.416182), (-70.607039, -33.414678), (-70.606609, -33.411884), (-70.605837, -33.410164)]
2020-04-05;Santiago;[(-70.651658, -33.432368), (-70.653013, -33.432035), (-70.671317, -33.426466), (-70.671971, -33.428301), (-70.677046, -33.426519), (-70.678934, -33.427271), (-70.680222, -33.428095), (-70.680694, -33.429993), (-70.680127, -33.438382), (-70.6812, -33.438417), (-70.681243, -33.437522), (-70.681656, -33.437544), (-70.681737, -33.436179), (-70.682751, -33.43634), (-70.682702, -33.436609), (-70.683169, -33.436689), (-70.683123, -33.437365), (-70.6834, -33.437415), (-70.683271, -33.438552), (-70.691715, -33.439259), (-70.69165, -33.439814), (-70.691951, -33.442536), (-70.692058, -33.444577), (-70.680299, -33.443861), (-70.679698, -33.443717), (-70.679055, -33.450951), (-70.67785, -33.450621), (-70.679054, -33.469189), (-70.67944, -33.470084), (-70.679998, -33.47055), (-70.673046, -33.470478), (-70.67296, -33.474666), (-70.673646, -33.475704), (-70.674505, -33.47617), (-70.678281, -33.476206), (-70.678238, -33.47685), (-70.68077, -33.47685), (-70.680856, -33.478389), (-70.671758, -33.478461), (-70.671629, -33.476671), (-70.671544, -33.476277), (-70.670728, -33.476528), (-70.666222, -33.476385), (-70.664806, -33.476062), (-70.66163, -33.475955), (-70.654764, -33.476742), (-70.643391, -33.476742), (-70.641288, -33.476635), (-70.63498, -33.474666), (-70.625281, -33.47123), (-70.624466, -33.470836), (-70.624165, -33.470227), (-70.624594, -33.469905), (-70.625925, -33.469118), (-70.634817, -33.438517), (-70.63516, -33.43687), (-70.635246, -33.435903), (-70.651658, -33.432368)]
2020-04-05;Vitacura;[(-70.518934, -33.370482), (-70.520093, -33.368726), (-70.522024, -33.369371), (-70.526359, -33.36955), (-70.530436, -33.370231), (-70.532453, -33.370589), (-70.534985, -33.370768), (-70.536744, -33.369622), (-70.539963, -33.369371), (-70.541594, -33.368367), (-70.543825, -33.367794), (-70.545756, -33.366539), (-70.546186, -33.365249), (-70.546915, -33.363887), (-70.547559, -33.363385), (-70.547988, -33.362095), (-70.548632, -33.361127), (-70.548288, -33.360518), (-70.550692, -33.359944), (-70.551335, -33.360303), (-70.55258, -33.360231), (-70.554425, -33.35808), (-70.55876, -33.356826), (-70.564725, -33.35636), (-70.565412, -33.355105), (-70.567042, -33.354854), (-70.569531, -33.356001), (-70.574123, -33.356252), (-70.57657, -33.354818), (-70.5779, -33.351807), (-70.580046, -33.351413), (-70.581033, -33.350803), (-70.583136, -33.352094), (-70.586311, -33.354281), (-70.5882, -33.356575), (-70.593993, -33.358833), (-70.596568, -33.361701), (-70.599529, -33.362991), (-70.597641, -33.364855), (-70.595581, -33.365822), (-70.595238, -33.367041), (-70.595109, -33.368654), (-70.595238, -33.370768), (-70.596697, -33.372632), (-70.596826, -33.376073), (-70.597126, -33.377363), (-70.59777, -33.379836), (-70.599873, -33.38152), (-70.601675, -33.382487), (-70.60219, -33.384852), (-70.601847, -33.386035), (-70.601718, -33.387683), (-70.602061, -33.388722), (-70.602791, -33.390227), (-70.605366, -33.392915), (-70.606267, -33.394025), (-70.607726, -33.395638), (-70.608456, -33.398504), (-70.609657, -33.403699), (-70.609314, -33.404416), (-70.610086, -33.406529), (-70.610601, -33.407568), (-70.612533, -33.408583), (-70.610473, -33.408869), (-70.605837, -33.410164), (-70.60206, -33.408158), (-70.598713, -33.408229), (-70.590645, -33.405292), (-70.585323, -33.40393), (-70.582491, -33.402497), (-70.548159, -33.389599), (-70.534769, -33.384367), (-70.532709, -33.382647), (-70.526958, -33.376842), (-70.51769, -33.37274), (-70.518934, -33.370482)]
2020-04-05;Chillán-Chillán viejo;[(-72.078767, -36.588799), (-72.080097, -36.588678), (-72.081095, -36.588756), (-72.082532, -36.589238), (-72.083906, -36.590065), (-72.084421, -36.590754), (-72.085108, -36.590547), (-72.081908, -36.586841), (-72.087058, -36.585204), (-72.091371, -36.587978), (-72.095104, -36.586324), (-72.096048, -36.584911), (-72.099224, -36.586428), (-72.093752, -36.588271), (-72.096757, -36.59151), (-72.101606, -36.590166), (-72.101885, -36.588271), (-72.103022, -36.588151), (-72.106713, -36.592613), (-72.108494, -36.591941), (-72.109224, -36.592802), (-72.107807, -36.594077), (-72.110468, -36.597144), (-72.112442, -36.596541), (-72.107958, -36.587909), (-72.109052, -36.587651), (-72.111026, -36.591252), (-72.116412, -36.58927), (-72.118643, -36.592837), (-72.120274, -36.591993), (-72.122677, -36.595076), (-72.121454, -36.595628), (-72.11963, -36.593853), (-72.11682, -36.595386), (-72.121111, -36.599366), (-72.121411, -36.601692), (-72.150165, -36.606015), (-72.147547, -36.613766), (-72.13626, -36.612526), (-72.135273, -36.614765), (-72.143556, -36.618003), (-72.143341, -36.627027), (-72.146045, -36.634673), (-72.141367, -36.640734), (-72.131411, -36.643316), (-72.12802, -36.639391), (-72.119223, -36.641594), (-72.117892, -36.634535), (-72.097164, -36.634501), (-72.084676, -36.637428), (-72.080427, -36.633123), (-72.067896, -36.632882), (-72.067681, -36.625615), (-72.081328, -36.625202), (-72.079698, -36.623824), (-72.076608, -36.624203), (-72.07635, -36.623308), (-72.074848, -36.622033), (-72.072016, -36.612871), (-72.069698, -36.61263), (-72.069226, -36.611424), (-72.067038, -36.611906), (-72.066394, -36.608461), (-72.077766, -36.605257), (-72.07841, -36.604086), (-72.077852, -36.603018), (-72.081328, -36.601709), (-72.082101, -36.602605), (-72.088796, -36.600916), (-72.084333, -36.59282), (-72.079526, -36.593957), (-72.076608, -36.59499), (-72.074591, -36.590511), (-72.070128, -36.590993), (-72.0712, -36.592165), (-72.07266, -36.595059), (-72.061673, -36.597712), (-72.059828, -36.593061), (-72.06163, -36.592854), (-72.059914, -36.590029), (-72.057854, -36.589718), (-72.05824, -36.588306), (-72.05957, -36.588409), (-72.059957, -36.587479), (-72.06103, -36.586858), (-72.06236, -36.586548), (-72.064549, -36.586858), (-72.063604, -36.584722), (-72.06575, -36.583998), (-72.066523, -36.58455), (-72.072488, -36.582206), (-72.078767, -36.588799)]
2020-04-05;Padre Las Casas;[(-72.589916, -38.749787), (-72.594186, -38.751661), (-72.594744, -38.752163), (-72.598692, -38.754908), (-72.60234, -38.756548), (-72.603713, -38.756782), (-72.604378, -38.757033), (-72.604872, -38.757083), (-72.606181, -38.757418), (-72.607576, -38.757685), (-72.610193, -38.757518), (-72.611781, -38.757685), (-72.613584, -38.758221), (-72.615043, -38.759626), (-72.613593, -38.760339), (-72.61179, -38.76238), (-72.609335, -38.765215), (-72.608134, -38.769096), (-72.607275, -38.774516), (-72.607447, -38.775721), (-72.607962, -38.776858), (-72.606932, -38.778598), (-72.593542, -38.780204), (-72.580238, -38.775052), (-72.571226, -38.774249), (-72.567974, -38.768035), (-72.571514, -38.768404), (-72.575656, -38.766797), (-72.581011, -38.76836), (-72.583328, -38.766955), (-72.58453, -38.764412), (-72.587277, -38.763408), (-72.583414, -38.755443), (-72.584015, -38.753502), (-72.586933, -38.751912), (-72.586547, -38.749151), (-72.589916, -38.749787)]
2020-04-05;Osorno;[(-73.161382, -40.546381), (-73.160437, -40.548142), (-73.164557, -40.549576), (-73.162926, -40.552642), (-73.16018, -40.556685), (-73.161296, -40.557141), (-73.162154, -40.557141), (-73.166617, -40.55838), (-73.167304, -40.557533), (-73.16842, -40.557794), (-73.172797, -40.553229), (-73.174256, -40.55375), (-73.17048, -40.558315), (-73.17417, -40.559424), (-73.173401, -40.561804), (-73.174087, -40.562912), (-73.175632, -40.563238), (-73.175847, -40.561478), (-73.17752, -40.561739), (-73.179366, -40.564184), (-73.178808, -40.566107), (-73.176963, -40.566107), (-73.170096, -40.570084), (-73.178164, -40.571552), (-73.177778, -40.573018), (-73.174474, -40.572497), (-73.174044, -40.573964), (-73.180439, -40.574518), (-73.179323, -40.577517), (-73.178293, -40.578201), (-73.177349, -40.582601), (-73.17928, -40.585665), (-73.182584, -40.585958), (-73.179623, -40.589087), (-73.181383, -40.590391), (-73.180052, -40.592965), (-73.176534, -40.595246), (-73.174431, -40.595474), (-73.17516, -40.596419), (-73.174216, -40.596941), (-73.173315, -40.596061), (-73.172113, -40.594301), (-73.169667, -40.595409), (-73.16868, -40.595181), (-73.16765, -40.593682), (-73.170053, -40.592932), (-73.169109, -40.591792), (-73.16692, -40.59277), (-73.16632, -40.591955), (-73.165075, -40.592378), (-73.164045, -40.590456), (-73.166362, -40.588207), (-73.165075, -40.586871), (-73.162758, -40.588598), (-73.161642, -40.587132), (-73.164603, -40.586024), (-73.164517, -40.585144), (-73.160526, -40.586317), (-73.160097, -40.585339), (-73.157908, -40.585632), (-73.15778, -40.58674), (-73.15675, -40.587066), (-73.157136, -40.588663), (-73.157179, -40.589315), (-73.154132, -40.589934), (-73.154518, -40.591238), (-73.152286, -40.591564), (-73.151557, -40.592411), (-73.152072, -40.593975), (-73.149883, -40.594236), (-73.149196, -40.591857), (-73.144218, -40.593324), (-73.142544, -40.5929), (-73.141214, -40.590651), (-73.143918, -40.589576), (-73.142802, -40.588337), (-73.141171, -40.589185), (-73.138382, -40.585893), (-73.138382, -40.580287), (-73.136365, -40.580352), (-73.136279, -40.584068), (-73.13276, -40.585013), (-73.131344, -40.584981), (-73.128897, -40.586512), (-73.127095, -40.587718), (-73.126537, -40.588598), (-73.129026, -40.589413), (-73.127868, -40.591727), (-73.12585, -40.592085), (-73.125636, -40.593649), (-73.124177, -40.594725), (-73.123705, -40.596582), (-73.12379, -40.598114), (-73.12246, -40.598244), (-73.122374, -40.596582), (-73.118984, -40.595833), (-73.118083, -40.596973), (-73.115036, -40.595865), (-73.117139, -40.592704), (-73.115765, -40.591629), (-73.111302, -40.595181), (-73.108813, -40.595702), (-73.105208, -40.598179), (-73.103363, -40.597234), (-73.105766, -40.594203), (-73.101131, -40.591368), (-73.09993, -40.593258), (-73.10229, -40.601274), (-73.100402, -40.601763), (-73.098642, -40.594855), (-73.097998, -40.594464), (-73.097655, -40.596973), (-73.096625, -40.596745), (-73.09714, -40.593226), (-73.096582, -40.592313), (-73.097183, -40.591205), (-73.096539, -40.586219), (-73.09611, -40.5856), (-73.095295, -40.585632), (-73.094222, -40.586056), (-73.093707, -40.586415), (-73.093449, -40.58674), (-73.092419, -40.586056), (-73.094093, -40.584948), (-73.093406, -40.584133), (-73.088814, -40.586773), (-73.085725, -40.584752), (-73.08654, -40.584101), (-73.088342, -40.585209), (-73.089201, -40.584752), (-73.087784, -40.582862), (-73.092076, -40.580809), (-73.092806, -40.582015), (-73.09684, -40.580026), (-73.096625, -40.577582), (-73.09581, -40.577549), (-73.094737, -40.57856), (-73.094308, -40.577028), (-73.095466, -40.576213), (-73.096754, -40.576148), (-73.096539, -40.570541), (-73.094136, -40.570019), (-73.094093, -40.569009), (-73.096496, -40.569465), (-73.096625, -40.56464), (-73.094308, -40.564771), (-73.094265, -40.563793), (-73.095981, -40.563662), (-73.095767, -40.560924), (-73.096968, -40.558152), (-73.098299, -40.557989), (-73.098814, -40.560826), (-73.106066, -40.562554), (-73.111173, -40.561706), (-73.113062, -40.561706), (-73.11701, -40.563336), (-73.12422, -40.563923), (-73.129455, -40.565423), (-73.130914, -40.566466), (-73.137953, -40.567574), (-73.143789, -40.566727), (-73.148853, -40.564053), (-73.150999, -40.558511), (-73.149711, -40.549446), (-73.15117, -40.54925), (-73.151514, -40.550881), (-73.153145, -40.551533), (-73.154861, -40.54912), (-73.156406, -40.549511), (-73.159324, -40.545663), (-73.161382, -40.546381)]
2020-04-05;Punta Arenas;[(-70.872971, -53.093528), (-70.881898, -53.092291), (-70.881898, -53.093219), (-70.887855, -53.091879), (-70.888936, -53.094353), (-70.883614, -53.095281), (-70.884988, -53.102084), (-70.889279, -53.100125), (-70.890824, -53.100641), (-70.893914, -53.098064), (-70.899922, -53.099713), (-70.904163, -53.100022), (-70.902446, -53.10332), (-70.89867, -53.104248), (-70.897297, -53.105897), (-70.893005, -53.107546), (-70.89043, -53.109916), (-70.88734, -53.111049), (-70.886482, -53.112389), (-70.883099, -53.112183), (-70.878979, -53.114913), (-70.892412, -53.12161), (-70.904299, -53.115068), (-70.908848, -53.116665), (-70.919466, -53.119189), (-70.926651, -53.114346), (-70.930513, -53.116304), (-70.935749, -53.119034), (-70.939182, -53.12027), (-70.942873, -53.122176), (-70.946907, -53.124082), (-70.951799, -53.124443), (-70.952915, -53.128099), (-70.95446, -53.129335), (-70.955576, -53.13088), (-70.957206, -53.132992), (-70.957807, -53.134073), (-70.957464, -53.135566), (-70.949825, -53.136339), (-70.944589, -53.136854), (-70.946864, -53.140948), (-70.966047, -53.138501), (-70.969394, -53.14468), (-70.967334, -53.145246), (-70.9627, -53.145555), (-70.95961, -53.145966), (-70.958322, -53.145864), (-70.959488, -53.148283), (-70.961548, -53.153276), (-70.961119, -53.156004), (-70.972449, -53.157162), (-70.974595, -53.160224), (-70.968457, -53.161048), (-70.972363, -53.167737), (-70.96064, -53.16856), (-70.965275, -53.17854), (-70.967506, -53.181833), (-70.969566, -53.187542), (-70.963987, -53.188622), (-70.954975, -53.189907), (-70.953602, -53.18713), (-70.946478, -53.189393), (-70.939096, -53.182141), (-70.93044, -53.185587), (-70.932856, -53.189393), (-70.934598, -53.191347), (-70.937516, -53.191244), (-70.940949, -53.195153), (-70.937465, -53.19613), (-70.936829, -53.198906), (-70.938667, -53.202556), (-70.935148, -53.203251), (-70.934547, -53.199934), (-70.933517, -53.197826), (-70.931225, -53.19325), (-70.929276, -53.190833), (-70.925535, -53.185382), (-70.924899, -53.182964), (-70.921415, -53.179878), (-70.918669, -53.178026), (-70.918053, -53.175569), (-70.918553, -53.172752), (-70.917149, -53.170926), (-70.912282, -53.168714), (-70.911681, -53.169074), (-70.904471, -53.165936), (-70.904214, -53.165524), (-70.902068, -53.165421), (-70.900265, -53.164804), (-70.895237, -53.164238), (-70.891202, -53.164366), (-70.889229, -53.163414), (-70.886954, -53.159889), (-70.886568, -53.157033), (-70.883932, -53.150651), (-70.883614, -53.148026), (-70.880646, -53.144525), (-70.87601, -53.142157), (-70.869401, -53.139634), (-70.865711, -53.137214), (-70.859856, -53.134086), (-70.854003, -53.130237), (-70.85838, -53.127584), (-70.861985, -53.124752), (-70.871032, -53.118056), (-70.875546, -53.113213), (-70.879101, -53.108164), (-70.879787, -53.10332), (-70.877899, -53.101001), (-70.876011, -53.099713), (-70.874577, -53.098373), (-70.874203, -53.095899), (-70.872971, -53.093528)]
