nombre,ManzanasInFull,ManzanasInPartial,ManzanasInArea0.25,n_InFull,n_InPartial,n_InArea0.25
Independencia,13108031005030 13108021004901 13108021005901 13108031005024 13108031001901 13108031005029 13108031002901 13108051002021 13108031005025 13108031005028 13108031003003 13108031005027 13108031005026 13108031003002 13108051003002 13108031004002 13108031003004 13108031004001 13108051003004 13108031004004 13108051003003 13108031003005 13108031004005 13108031004006 13108031003006 13108031004007 13108041002001 13108031001001 13108041002002 13108051003005 13108041002004 13108051003006 13108041002005 13108031003008 13108031003007 13108051004006 13108051004005 13108051003007 13108031001002 13108051003008 13108031004008 13108041002010 13108031001005 13108041002009 13108041002008 13108031001004 13108041002007 13108051004007 13108051004004 13108031003009 13108051004003 13108051004002 13108041002006 13108051003009 13108031004009 13108031004012 13108031004010 13108031004011 13108041002011 13108041002012 13108051004008 13108041002013 13108041002014 13108031004016 13108031004015 13108031004014 13108031004013 13108031003010 13108031003011 13108031003012 13108031003013 13108031001008 13108041002024 13108051003011 13108051003010 13108031001007 13108041002023 13108031001006 13108041002022 13108051004009 13108041002021 13108041002020 13108041002018 13108041002015 13108041002025 13108041002028 13108031004017 13108031004019 13108031004018 13108031003018 13108031003017 13108041002016 13108031003016 13108041002027 13108031003015 13108031003014 13108041002033 13108041002032 13108041002035 13108041002034 13108031003019 13108031003020 13108031001010 13108031001011 13108031001012 13108061001003 13108031003021 13108061001002 13108061001001 13108031004020 13108031004021 13108031003024 13108031003022 13108031003023 13108051005002 13108051005001 13108061001004 13108061001005 13108061001006 13108031003025 13108031003026 13108031003027 13108031003028 13108031001016 13108031001015 13108031002002 13108031001014 13108031001013 13108061001009 13108061001008 13108051005003 13108031002004 13108061001007 13108031002005 13108031002003 13108061001010 13108031002007 13108031002006 13108061001011 13108061001012 13108031001017 13108031002015 13108061001016 13108031001018 13108031001019 13108031001020 13108061001018 13108061001017 13108031002014 13108031002013 13108031002008 13108031002009 13108031002010 13108031002012 13108031002011 13108061001021 13108031001021 13108061001020 13108061001019 13108021002002 13108031002016 13108021001002 13108021001003 13108021001004 13108031002022 13108031002021 13108031002020 13108031002019 13108031002018 13108061001022 13108061001023 13108051005005 13108061001024 13108021001005 13108021002005 13108021001006 13108021001007 13108021001008 13108021001022 13108021001009 13108021001021 13108021001024 13108021002003 13108021001010 13108021001011 13108021001012 13108021001020 13108021004001 13108061001028 13108021004006 13108021004007 13108021004005 13108021004008 13108061001026 13108021004009 13108021001019 13108061001025 13108021001018 13108021001017 13108021001025 13108021004003 13108021001026 13108021001016 13108061001029 13108021001027 13108021002006 13108021001015 13108021002007 13108021001028 13108021001014 13108021001046 13108021002008 13108021001013 13108061002003 13108021004012 13108061002002 13108021001045 13108021001029 13108061002001 13108021001044 13108021001043 13108021001030 13108021002009 13108021001042 13108021004010 13108021004011 13108021001041 13108021001031 13108021002010 13108021001040 13108021001032 13108021001039 13108021002025 13108071001002 13108021001033 13108021002011 13108021001038 13108061002004 13108061002005 13108061002006 13108021001037 13108021002012 13108021002024 13108021001036 13108021001035 13108021002013 13108021001034 13108021002023 13108021005010 13108021002014 13108021005009 13108021005006 13108021005005 13108021005004 13108021005001 13108021002022 13108021002015 13108021002026 13108021002021 13108021002016 13108021005008 13108021005007 13108021002020 13108021002027 13108061002007 13108021005003 13108061002008 13108021002019 13108021005011 13108021002028 13108021005012 13108061002009 13108021005013 13108021005014 13108021005015 13108021002018 13108021005016 13108021002030 13108021005017 13108021005032 13108021005018 13108021002017 13108021005031 13108021002031 13108021003003 13108021005030 13108021005020 13108021005029 13108021002032 13108021003004 13108021002033 13108021005028 13108011004002 13108021005021 13108021005027 13108071001003 13108021003006 13108021003007 13108011004001 13108021005022 13108021005026 13108021003009 13108021005023 13108011005008 13108021005025 13108011005007 13108011005002 13108021003005 13108011005001 13108011005003 13108011001008 13108011005004 13108011004003 13108011001007 13108011001006 13108011004004 13108011005005 13108011001005 13108011004005 13108011001004 13108011005006 13108011001003 13108011005009 13108011001002 13108011001001 13108011005010 13108011001010 13108011001011 13108011001012 13108011001025 13108011001013 13108011005012 13108011001024 13108011001023 13108011005011 13108011001015 13108011001022 13108011001016 13108011004007 13108011001021 13108011001020 13108011004006 13108011001019 13108011002009 13108011002008 13108011005013 13108011001018 13108011002007 13108071002003 13108011001017 13108071002002 13108011002006 13108011002005 13108011003004 13108011002004 13108011003003 13108011002003 13108011003002 13108011002010 13108011003001 13108011002002 13108011002011 13108011003005 13108011005014 13108011002001 13108011002012 13108011005015 13108071002004 13108011005016 13108071002005 13108011005017 13108011005018 13108011003006 13108011003007 13108011003008 13108011003009 13108011003010 13108011003011 13108011003012 13108011003022 13108071002006 13108011003021 13108011003020 13108011003019 13108011003018 13108011003017 13108011003016 13108011003023 13108011003015 13108011003024 13108011003025 13108011003030 13108011003029 13108071002007 13108011003031 13108011002013 13108031005033 13108031005034 13108021003001 13108021003002 13108011001901 13108031005901 13108041002901 13108071002901 13108051001007 13108051001008 13108051001009 13108041001002 13108051001010 13108031005009 13108051001016 13108041001003 13108041001004 13108051001013 13108031005008 13108051001012 13108031005007 13108051001011 13108031005006 13108041001005 13108031005005 13108031005010 13108031005011 13108051002010 13108031005004 13108051001018 13108051002009 13108031005012 13108051002008 13108031005013 13108051002007 13108031005002 13108051002006 13108031005014 13108051002004 13108051002011 13108031005015 13108051002012 13108051002003 13108051002013 13108031005016 13108051002002 13108051002014 13108041001006 13108051002016 13108051002015 13108051002001 13108031005017 13108031005018 13108051002017 13108031005019 13108051002018 13108031005020 13108051002022 13108051002019 13108051002020 13108031005032 13108041001007 13108031005031 13108031005022,13104091003022 13104061002028 13104061002029 13104061002030 13104061002031 13104061002018 13104051006901 13108031005030 13108021004901 13108021005901 13108031005024 13108031001901 13108031005029 13108031002901 13108051002021 13108031005025 13108031005028 13108031003003 13108031005027 13108031005026 13108031003002 13108051004001 13108051003002 13108031004002 13108031003004 13108031004001 13108051003004 13108031004004 13108051003003 13108031003005 13108031004005 13108031004006 13108031003006 13108031004007 13108041002001 13108031001001 13108041002002 13108051003005 13108041002004 13108051003006 13108041002005 13108031003008 13108031003007 13108051004006 13108051004005 13108051003007 13108031001002 13108051003008 13108031004008 13108041002010 13108031001005 13108041002009 13108041002008 13108031001004 13108041002007 13108051004007 13108051004004 13108031003009 13108051004003 13108051004002 13108041002006 13108051003009 13108031004009 13108031004012 13108031004010 13108031004011 13108041002011 13108041002012 13108051004008 13108041002013 13108041002014 13108031004016 13108031004015 13108031004014 13108031004013 13108031003010 13108031003011 13108031003012 13108031003013 13108031001008 13108041002024 13108051003011 13108051003010 13108031001007 13108041002023 13108031001006 13108041002022 13108051004009 13108041002021 13108041002020 13108041002018 13108041002015 13108041002025 13108051004011 13108041002028 13108031004017 13108031004019 13108031004018 13108031003018 13108031003017 13108041002016 13108031003016 13108041002027 13108031003015 13108031003014 13108041002033 13108041002032 13108041002035 13108051004010 13108041002034 13108031003019 13108031003020 13108031001010 13108031001011 13108031001012 13108061001003 13108031003021 13108061001002 13108061001001 13108031004020 13108031004021 13108031003024 13108031003022 13108031003023 13108051005002 13108051005001 13108061001004 13108061001005 13108061001006 13108031003025 13108031003026 13108031003027 13108031003028 13108031001016 13108031001015 13108031002002 13108031001014 13108031001013 13108061001009 13108061001008 13108051005003 13108031002004 13108061001007 13108031002005 13108031002003 13108061001010 13108031002007 13108031002006 13108061001011 13108061001012 13108031001017 13108031002015 13108061001016 13108031001018 13108031001019 13108031001020 13108061001018 13108061001017 13108031002014 13108031002013 13108031002008 13108031002009 13108031002010 13108031002012 13108031002011 13108061001021 13108031001021 13108061001020 13108061001019 13108021002002 13108031002016 13108021001002 13108021001003 13108021001004 13108031002022 13108031002021 13108031002020 13108031002019 13108031002018 13108061001022 13108061001023 13108051005005 13108061001024 13108021001005 13108021002005 13108021001006 13108021001007 13108021001008 13108021001022 13108021001009 13108021001021 13108021001024 13108021002003 13108021001010 13108021001011 13108021001012 13108021001020 13108021004001 13108061001028 13108021004006 13108021004007 13108021004005 13108021004008 13108061001026 13108021004009 13108021001019 13108061001025 13108021001018 13108021001017 13108021001025 13108021004003 13108021001026 13108021001016 13108061001029 13108021001027 13108021002006 13108021001015 13108021002007 13108021001028 13108021001014 13108021001046 13108021002008 13108021001013 13108061002003 13108021004012 13108061002002 13108021001045 13108021001029 13108061002001 13108021001044 13108021001043 13108021001030 13108021002009 13108021001042 13108021004010 13108021004011 13108021001041 13108021001031 13108021002010 13108021001040 13108021001032 13108021001039 13108021002025 13108071001002 13108021001033 13108021002011 13108021001038 13108061002004 13108061002005 13108061002006 13108021001037 13108021002012 13108021002024 13108021001036 13108021001035 13108021002013 13108021001034 13108021002023 13108021005010 13108021002014 13108021005009 13108021005006 13108021005005 13108021005004 13108021005001 13108021002022 13108021002015 13108021002026 13108021002021 13108021002016 13108021005008 13108021005007 13108021002020 13108021002027 13108061002007 13108021005003 13108061002008 13108021002019 13108021005011 13108021002028 13108021005012 13108061002009 13108021005013 13108021005014 13108021005015 13108021002018 13108021005016 13108021002030 13108021005017 13108021005032 13108021005018 13108021002017 13108021005031 13108021002031 13108021003003 13108021005030 13108021005020 13108021005029 13108021002032 13108021003004 13108021002033 13108021005028 13108011004002 13108021005021 13108021005027 13108071001003 13108021003006 13108021003007 13108011004001 13108021005022 13108021005026 13108021003009 13108021005023 13108011005008 13108021005025 13108011005007 13108011005002 13108021003005 13108011005001 13108011005003 13108011001008 13108011005004 13108011004003 13108011001007 13108011001006 13108011004004 13108011005005 13108011001005 13108011004005 13108011001004 13108011005006 13108011001003 13108011005009 13108011001002 13108011001001 13108011005010 13108011001010 13108011001011 13108011001012 13108011001025 13108011001013 13108011005012 13108011001024 13108011001023 13108011005011 13108011001015 13108011001022 13108011001016 13108011004007 13108011001021 13108011001020 13108011004006 13108011001019 13108011002009 13108011002008 13108011005013 13108011001018 13108011002007 13108071002003 13108011001017 13108071002002 13108011002006 13108011002005 13108011003004 13108011002004 13108011003003 13108011002003 13108011003002 13108011002010 13108011003001 13108011002002 13108011002011 13108011003005 13108011005014 13108011002001 13108011002012 13108011005015 13108071002004 13108011005016 13108071002005 13108011005017 13108011005018 13108011003006 13108011003007 13108011003008 13108011003009 13108011003010 13108011003011 13108011003012 13108011003022 13108071002006 13108011003021 13108011003020 13108011003019 13108011003018 13108011003017 13108011003016 13108011003023 13108011003015 13108011003024 13108011003025 13108011003030 13108011003029 13108071002007 13108011003031 13108011002013 13108031005033 13108031005034 13108021003001 13108021003002 13108011001901 13108031005901 13108041002901 13108051001901 13108071002901 13108051001002 13108051001003 13108051001007 13108051001005 13108051001006 13108051001008 13108051001009 13108041001002 13108041001001 13108051001010 13108031005009 13108051001016 13108041001003 13108041001004 13108051001013 13108031005008 13108051001012 13108051001017 13108031005007 13108051001011 13108031005006 13108041001005 13108031005005 13108031005010 13108031005011 13108051002010 13108031005004 13108051001018 13108051002009 13108031005012 13108051002008 13108031005013 13108051002007 13108031005002 13108051002006 13108031005014 13108051002004 13108051002011 13108031005015 13108051002012 13108051002003 13108051002013 13108031005016 13108051002002 13108051002014 13108041001006 13108051002016 13108051002015 13108051002001 13108031005017 13108031005018 13108051002017 13108031005019 13108051002018 13108031005020 13108051002022 13108051002019 13108051002020 13108031005032 13108041001007 13108031005031 13108031005022 13127021001006 13127021001010 13127011002013 13127011002014 13127011001001 13127011001002 13127011001003 13127011001026 13127031002001 13127021001002 13127021001901,13108031005030 13108021004901 13108021005901 13108031005024 13108031001901 13108031005029 13108031002901 13108051002021 13108031005025 13108031005028 13108031003003 13108031005027 13108031005026 13108031003002 13108051004001 13108051003002 13108031004002 13108031003004 13108031004001 13108051003004 13108031004004 13108051003003 13108031003005 13108031004005 13108031004006 13108031003006 13108031004007 13108041002001 13108031001001 13108041002002 13108051003005 13108041002004 13108051003006 13108041002005 13108031003008 13108031003007 13108051004006 13108051004005 13108051003007 13108031001002 13108051003008 13108031004008 13108041002010 13108031001005 13108041002009 13108041002008 13108031001004 13108041002007 13108051004007 13108051004004 13108031003009 13108051004003 13108051004002 13108041002006 13108051003009 13108031004009 13108031004012 13108031004010 13108031004011 13108041002011 13108041002012 13108051004008 13108041002013 13108041002014 13108031004016 13108031004015 13108031004014 13108031004013 13108031003010 13108031003011 13108031003012 13108031003013 13108031001008 13108041002024 13108051003011 13108051003010 13108031001007 13108041002023 13108031001006 13108041002022 13108051004009 13108041002021 13108041002020 13108041002018 13108041002015 13108041002025 13108051004011 13108041002028 13108031004017 13108031004019 13108031004018 13108031003018 13108031003017 13108041002016 13108031003016 13108041002027 13108031003015 13108031003014 13108041002033 13108041002032 13108041002035 13108051004010 13108041002034 13108031003019 13108031003020 13108031001010 13108031001011 13108031001012 13108061001003 13108031003021 13108061001002 13108061001001 13108031004020 13108031004021 13108031003024 13108031003022 13108031003023 13108051005002 13108051005001 13108061001004 13108061001005 13108061001006 13108031003025 13108031003026 13108031003027 13108031003028 13108031001016 13108031001015 13108031002002 13108031001014 13108031001013 13108061001009 13108061001008 13108051005003 13108031002004 13108061001007 13108031002005 13108031002003 13108061001010 13108031002007 13108031002006 13108061001011 13108061001012 13108031001017 13108031002015 13108061001016 13108031001018 13108031001019 13108031001020 13108061001018 13108061001017 13108031002014 13108031002013 13108031002008 13108031002009 13108031002010 13108031002012 13108031002011 13108061001021 13108031001021 13108061001020 13108061001019 13108021002002 13108031002016 13108021001002 13108021001003 13108021001004 13108031002022 13108031002021 13108031002020 13108031002019 13108031002018 13108061001022 13108061001023 13108051005005 13108061001024 13108021001005 13108021002005 13108021001006 13108021001007 13108021001008 13108021001022 13108021001009 13108021001021 13108021001024 13108021002003 13108021001010 13108021001011 13108021001012 13108021001020 13108021004001 13108061001028 13108021004006 13108021004007 13108021004005 13108021004008 13108061001026 13108021004009 13108021001019 13108061001025 13108021001018 13108021001017 13108021001025 13108021004003 13108021001026 13108021001016 13108061001029 13108021001027 13108021002006 13108021001015 13108021002007 13108021001028 13108021001014 13108021001046 13108021002008 13108021001013 13108061002003 13108021004012 13108061002002 13108021001045 13108021001029 13108061002001 13108021001044 13108021001043 13108021001030 13108021002009 13108021001042 13108021004010 13108021004011 13108021001041 13108021001031 13108021002010 13108021001040 13108021001032 13108021001039 13108021002025 13108071001002 13108021001033 13108021002011 13108021001038 13108061002004 13108061002005 13108061002006 13108021001037 13108021002012 13108021002024 13108021001036 13108021001035 13108021002013 13108021001034 13108021002023 13108021005010 13108021002014 13108021005009 13108021005006 13108021005005 13108021005004 13108021005001 13108021002022 13108021002015 13108021002026 13108021002021 13108021002016 13108021005008 13108021005007 13108021002020 13108021002027 13108061002007 13108021005003 13108061002008 13108021002019 13108021005011 13108021002028 13108021005012 13108061002009 13108021005013 13108021005014 13108021005015 13108021002018 13108021005016 13108021002030 13108021005017 13108021005032 13108021005018 13108021002017 13108021005031 13108021002031 13108021003003 13108021005030 13108021005020 13108021005029 13108021002032 13108021003004 13108021002033 13108021005028 13108011004002 13108021005021 13108021005027 13108071001003 13108021003006 13108021003007 13108011004001 13108021005022 13108021005026 13108021003009 13108021005023 13108011005008 13108021005025 13108011005007 13108011005002 13108021003005 13108011005001 13108011005003 13108011001008 13108011005004 13108011004003 13108011001007 13108011001006 13108011004004 13108011005005 13108011001005 13108011004005 13108011001004 13108011005006 13108011001003 13108011005009 13108011001002 13108011001001 13108011005010 13108011001010 13108011001011 13108011001012 13108011001025 13108011001013 13108011005012 13108011001024 13108011001023 13108011005011 13108011001015 13108011001022 13108011001016 13108011004007 13108011001021 13108011001020 13108011004006 13108011001019 13108011002009 13108011002008 13108011005013 13108011001018 13108011002007 13108071002003 13108011001017 13108071002002 13108011002006 13108011002005 13108011003004 13108011002004 13108011003003 13108011002003 13108011003002 13108011002010 13108011003001 13108011002002 13108011002011 13108011003005 13108011005014 13108011002001 13108011002012 13108011005015 13108071002004 13108011005016 13108071002005 13108011005017 13108011005018 13108011003006 13108011003007 13108011003008 13108011003009 13108011003010 13108011003011 13108011003012 13108011003022 13108071002006 13108011003021 13108011003020 13108011003019 13108011003018 13108011003017 13108011003016 13108011003023 13108011003015 13108011003024 13108011003025 13108011003030 13108011003029 13108071002007 13108011003031 13108011002013 13108031005033 13108031005034 13108021003001 13108021003002 13108011001901 13108031005901 13108041002901 13108051001901 13108071002901 13108051001002 13108051001003 13108051001007 13108051001005 13108051001006 13108051001008 13108051001009 13108041001002 13108041001001 13108051001010 13108031005009 13108051001016 13108041001003 13108041001004 13108051001013 13108031005008 13108051001012 13108051001017 13108031005007 13108051001011 13108031005006 13108041001005 13108031005005 13108031005010 13108031005011 13108051002010 13108031005004 13108051001018 13108051002009 13108031005012 13108051002008 13108031005013 13108051002007 13108031005002 13108051002006 13108031005014 13108051002004 13108051002011 13108031005015 13108051002012 13108051002003 13108051002013 13108031005016 13108051002002 13108051002014 13108041001006 13108051002016 13108051002015 13108051002001 13108031005017 13108031005018 13108051002017 13108031005019 13108051002018 13108031005020 13108051002022 13108051002019 13108051002020 13108031005032 13108041001007 13108031005031 13108031005022,460,488,470
